agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Swain,1982,North Carolina,NC,3382,NC08700,NC0870000,37,173,37173,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bryson City,1982,North Carolina,NC,1586,NC08701,NC0870100,37,173,37173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transylvania,1982,North Carolina,NC,18571,NC08800,NC0880000,37,175,37175,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Brevard,1982,North Carolina,NC,5445,NC08801,NC0880100,37,175,37175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrrell,1982,North Carolina,NC,3328,NC08900,NC0890000,37,177,37177,19,17,2,18,1,17,1,0,1,0,0,0,0,0,1,1,1,1,1,0,4,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,2,0,0,0
Union,1982,North Carolina,NC,53271,NC09000,NC0900000,37,179,37179,38,38,0,34,4,34,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,1,9,5,6,2,3,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,23,15,0,0,0,0,0,0
Marshville,1982,North Carolina,NC,2097,NC09001,NC0900100,37,179,37179,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Monroe,1982,North Carolina,NC,12986,NC09002,NC0900200,37,179,37179,129,121,8,96,33,90,6,31,6,0,0,0,0,0,6,8,6,5,4,4,7,7,20,7,9,1,4,1,3,3,1,0,0,0,1,0,1,4,1,1,2,2,4,3,4,1,4,4,0,0,0,1,0,29,92,0,0,1,7,0,0
Waxhaw,1982,North Carolina,NC,1242,NC09003,NC0900300,37,179,37179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vance,1982,North Carolina,NC,23675,NC09100,NC0910000,37,181,37181,20,19,1,20,0,19,1,0,1,0,0,0,0,0,1,1,0,0,2,0,1,1,4,1,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,1,0,0,0
Henderson,1982,North Carolina,NC,13755,NC09101,NC0910100,37,181,37181,59,55,4,49,10,46,3,9,3,0,0,0,0,1,2,2,3,5,0,6,0,4,13,3,3,0,4,2,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,24,31,0,0,3,1,0,0
Wake,1982,North Carolina,NC,105046,NC09200,NC0920000,37,183,37183,248,236,12,214,34,207,7,29,7,0,0,0,0,3,4,9,3,8,11,10,5,12,40,31,31,14,12,5,8,4,4,0,0,0,0,1,4,1,0,5,2,1,3,1,8,1,2,3,2,0,0,0,0,121,114,0,1,5,7,0,0
Raleigh,1982,North Carolina,NC,152882,NC09201,NC0920100,37,183,37183,306,288,18,236,70,222,14,66,14,0,0,0,0,3,11,9,9,10,9,9,8,9,43,35,22,26,9,5,8,6,5,0,0,0,0,3,1,2,2,6,4,0,1,2,10,10,10,3,8,2,2,2,2,76,211,1,0,3,15,0,0
Apex,1982,North Carolina,NC,2977,NC09202,NC0920200,37,183,37183,25,19,6,23,2,18,4,1,4,1,0,2,0,1,1,0,1,3,2,1,0,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,3,3,0,0
Cary,1982,North Carolina,NC,22670,NC09203,NC0920300,37,183,37183,19,16,3,19,0,16,3,0,3,0,0,2,0,1,0,3,0,1,0,0,0,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,2,1,0,0
Fuquay-varina,1982,North Carolina,NC,3418,NC09204,NC0920400,37,183,37183,10,10,0,7,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,3,1,0,0,0,0,0
Garner,1982,North Carolina,NC,9784,NC09205,NC0920500,37,183,37183,23,16,7,21,2,14,7,2,7,0,0,0,0,0,7,0,1,3,0,0,1,0,2,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,9,0,0,7,0,0,0
Knightdale,1982,North Carolina,NC,984,NC09206,NC0920600,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake Forest,1982,North Carolina,NC,3839,NC09207,NC0920700,37,183,37183,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Wendell,1982,North Carolina,NC,2240,NC09208,NC0920800,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zebulon,1982,North Carolina,NC,2084,NC09209,NC0920900,37,183,37183,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Rolesville,1982,North Carolina,NC,387,NC09211,NC0921100,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,1982,North Carolina,NC,0,NC09212,NC0921200,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raleigh-durham Airport,1982,North Carolina,NC,0,NC09215,NC0921500,37,183,37183,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N C State Univ - Raleigh,1982,North Carolina,NC,0,NC09216,NC0921600,37,183,37183,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
Holly Springs,1982,North Carolina,NC,717,NC09217,NC0921700,37,183,37183,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Warrenton,1982,North Carolina,NC,940,NC09302,NC0930200,37,185,37185,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0
Washington,1982,North Carolina,NC,9722,NC09400,NC0940000,37,187,37187,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0
Plymouth,1982,North Carolina,NC,4680,NC09401,NC0940100,37,187,37187,15,15,0,11,4,11,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,14,0,0,0,0,0,0
Watauga,1982,North Carolina,NC,20757,NC09500,NC0950000,37,189,37189,56,56,0,48,8,48,0,8,0,0,0,0,0,0,0,1,3,3,2,2,4,2,5,8,5,4,3,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,0,0,0,1,55,1,0,0,0,0,0,0
Boone,1982,North Carolina,NC,10509,NC09501,NC0950100,37,189,37189,11,8,3,9,2,8,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0
Blowing Rock,1982,North Carolina,NC,1293,NC09502,NC0950200,37,189,37189,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Appalachian State Univer,1982,North Carolina,NC,0,NC09503,NC0950300,37,189,37189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,1982,North Carolina,NC,58955,NC09600,NC0960000,37,191,37191,189,180,9,161,28,154,7,26,7,0,0,0,0,3,4,5,8,10,5,9,2,11,25,24,23,10,11,7,1,1,2,0,0,0,0,0,2,3,1,1,1,3,1,0,2,2,4,4,0,1,0,2,1,110,70,0,0,6,3,0,0
Goldsboro,1982,North Carolina,NC,32705,NC09601,NC0960100,37,191,37191,185,174,11,152,33,145,7,29,7,0,0,1,0,2,4,4,6,4,7,4,8,20,28,17,17,6,8,5,3,1,7,0,0,0,0,3,1,0,1,0,0,2,3,1,8,6,4,2,0,1,1,0,0,58,115,0,1,3,8,0,0
Eureka,1982,North Carolina,NC,310,NC09602,NC0960200,37,191,37191,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fremont,1982,North Carolina,NC,1757,NC09603,NC0960300,37,191,37191,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mount Olive,1982,North Carolina,NC,5010,NC09604,NC0960400,37,191,37191,43,40,3,37,6,35,2,5,2,0,0,0,0,2,0,1,1,2,1,2,1,4,8,6,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,9,31,0,0,0,3,0,0
Pikeville,1982,North Carolina,NC,679,NC09605,NC0960500,37,191,37191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilkes,1982,North Carolina,NC,53889,NC09700,NC0970000,37,193,37193,106,103,3,95,11,92,3,11,3,0,0,0,1,2,0,1,2,3,5,6,4,4,22,10,10,7,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,0,0,0,0,87,16,0,0,3,0,0,0
North Wilkesboro,1982,North Carolina,NC,3306,NC09701,NC0970100,37,193,37193,43,40,3,40,3,37,3,3,3,0,0,0,0,0,3,0,3,1,5,3,3,4,7,3,1,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32,8,0,0,3,0,0,0
Wilkesboro,1982,North Carolina,NC,2400,NC09702,NC0970200,37,193,37193,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Wilson,1982,North Carolina,NC,24375,NC09800,NC0980000,37,195,37195,41,40,1,39,2,38,1,2,1,0,0,0,0,0,1,0,1,2,3,4,6,1,4,7,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,28,0,0,1,0,0,0
Wilson,1982,North Carolina,NC,35100,NC09801,NC0980100,37,195,37195,140,130,10,109,31,103,6,27,6,0,0,0,2,1,3,1,6,2,12,3,1,10,21,24,10,5,0,2,3,1,2,0,0,0,1,2,1,3,0,2,2,1,0,0,8,2,1,2,1,2,3,0,0,25,105,0,0,1,9,0,0
Elm City,1982,North Carolina,NC,1656,NC09803,NC0980300,37,195,37195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucama,1982,North Carolina,NC,1101,NC09804,NC0980400,37,195,37195,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stantonsburg,1982,North Carolina,NC,933,NC09806,NC0980600,37,195,37195,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Yadkin,1982,North Carolina,NC,22597,NC09900,NC0990000,37,197,37197,29,28,1,25,4,24,1,4,1,0,0,0,0,0,1,2,3,0,0,3,1,0,3,5,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,23,5,0,0,0,1,0,0
Jonesville,1982,North Carolina,NC,1787,NC09901,NC0990100,37,197,37197,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
Yadkinville,1982,North Carolina,NC,2279,NC09902,NC0990200,37,197,37197,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Boonville,1982,North Carolina,NC,1045,NC09903,NC0990300,37,197,37197,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Arlington,1982,North Carolina,NC,889,NC09905,NC0990500,37,197,37197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc Highway Patrol,1982,North Carolina,NC,0,NCNHP00,NCNHP0000,37,183,37183,95,91,4,79,16,76,3,15,3,0,0,0,0,0,3,2,3,4,4,6,3,4,17,11,2,2,4,8,1,2,3,0,0,0,1,0,0,0,1,0,0,4,0,0,4,1,3,0,1,0,0,0,1,57,34,0,0,3,1,0,0
Nc Dept Of Wildlife,1982,North Carolina,NC,0,NCWLF00,NCWLF0000,37,183,37183,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Alamance,1983,North Carolina,NC,46841,NC00100,NC0010000,37,001,37001,39,37,2,33,6,31,2,6,2,0,0,0,1,1,0,0,0,0,3,2,3,1,5,5,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,0,0,23,14,0,0,1,1,0,0
Burlington,1983,North Carolina,NC,38719,NC00101,NC0010100,37,001,37001,120,101,19,94,26,78,16,23,16,0,1,5,7,3,0,5,5,7,2,3,2,3,16,12,8,4,5,1,0,3,2,0,0,2,0,1,0,0,2,2,0,2,0,1,2,6,2,0,1,1,1,3,0,39,62,0,0,13,6,0,0
Elon College,1983,North Carolina,NC,2979,NC00102,NC0010200,37,001,37001,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Graham,1983,North Carolina,NC,8788,NC00103,NC0010300,37,001,37001,29,26,3,24,5,21,2,5,2,1,0,1,0,0,1,0,3,0,0,3,4,0,2,1,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,16,10,0,0,2,1,0,0
Mebane,1983,North Carolina,NC,2893,NC00104,NC0010400,37,001,37001,11,11,0,8,3,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
Haw River,1983,North Carolina,NC,2204,NC00105,NC0010500,37,001,37001,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
Alexander,1983,North Carolina,NC,24657,NC00200,NC0020000,37,003,37003,14,14,0,13,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
Taylorsville,1983,North Carolina,NC,1153,NC00201,NC0020100,37,003,37003,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Alleghany,1983,North Carolina,NC,8199,NC00300,NC0030000,37,005,37005,21,21,0,20,1,20,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,2,3,2,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0
Sparta,1983,North Carolina,NC,1760,NC00301,NC0030100,37,005,37005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Anson,1983,North Carolina,NC,19121,NC00400,NC0040000,37,007,37007,81,77,4,65,16,62,3,15,3,0,0,0,0,1,2,0,1,1,4,1,1,2,15,11,10,3,3,5,3,1,1,0,0,0,0,1,0,2,0,0,0,1,2,0,3,2,3,0,0,0,1,1,0,10,65,0,2,0,4,0,0
Wadesboro,1983,North Carolina,NC,4253,NC00401,NC0040100,37,007,37007,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0
Ashe,1983,North Carolina,NC,21232,NC00500,NC0050000,37,009,37009,31,31,0,30,1,30,0,1,0,0,0,0,0,0,0,0,2,1,0,1,2,3,12,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
West Jefferson,1983,North Carolina,NC,850,NC00501,NC0050100,37,009,37009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery,1983,North Carolina,NC,12250,NC00600,NC0060000,37,011,37011,16,13,3,14,2,11,3,2,3,0,0,1,0,2,0,1,1,0,1,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,3,0,0,0
Newland,1983,North Carolina,NC,755,NC00601,NC0060100,37,011,37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banner Elk,1983,North Carolina,NC,1134,NC00602,NC0060200,37,011,37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaufort,1983,North Carolina,NC,29285,NC00700,NC0070000,37,013,37013,111,111,0,96,15,96,0,15,0,0,0,0,0,0,0,3,1,3,8,5,2,4,20,11,14,7,9,6,2,1,0,0,0,0,0,0,0,4,1,0,0,0,2,1,3,4,0,0,0,0,0,0,0,77,34,0,0,0,0,0,0
Washington,1983,North Carolina,NC,8792,NC00701,NC0070100,37,013,37013,19,16,3,15,4,12,3,4,3,0,0,1,1,0,1,1,0,1,0,0,0,1,2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,13,0,0,1,2,0,0
Belhaven,1983,North Carolina,NC,2566,NC00703,NC0070300,37,013,37013,39,39,0,28,11,28,0,11,0,0,0,0,0,0,0,5,3,2,1,2,0,0,6,3,4,1,0,1,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,34,0,0,0,0,0,0
Bertie,1983,North Carolina,NC,17507,NC00800,NC0080000,37,015,37015,36,34,2,33,3,32,1,2,1,0,0,0,0,1,0,3,1,1,1,0,0,2,5,4,3,1,3,1,2,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,30,0,0,1,1,0,0
Aulander,1983,North Carolina,NC,1237,NC00801,NC0080100,37,015,37015,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Windsor,1983,North Carolina,NC,2244,NC00802,NC0080200,37,015,37015,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
Lewiston,1983,North Carolina,NC,477,NC00803,NC0080300,37,015,37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladen,1983,North Carolina,NC,24182,NC00900,NC0090000,37,017,37017,51,51,0,39,12,39,0,12,0,0,0,0,0,0,0,0,0,2,0,3,1,2,4,4,10,2,4,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,1,0,1,0,0,0,1,18,32,0,1,0,0,0,0
Bladenboro,1983,North Carolina,NC,1441,NC00901,NC0090100,37,017,37017,14,14,0,12,2,12,0,2,0,0,0,0,0,0,0,2,0,0,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0
Clarkton,1983,North Carolina,NC,691,NC00902,NC0090200,37,017,37017,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Elizabethtown,1983,North Carolina,NC,3679,NC00903,NC0090300,37,017,37017,14,14,0,10,4,10,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,10,0,0,0,0,0,0
